CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50048897,GROUND CENTRAL COFFEE COMPANY,MANHATTAN,2,COENTIES SLIP,10004,2123440237,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047328,,QUEENS,3702,UNION ST,11354,7183591717,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048484,,MANHATTAN,1074,2ND AVE,10022,9176393006,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047152,SECTION 5 PIZZA,BRONX,133,EINSTEIN LOOP,10475,7183203887,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047519,Poulette,MANHATTAN,304,E 49TH ST,10017,3474200714,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047659,COFFEED,MANHATTAN,1,RANDALLS IS,10035,9174037664,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046039,NISAR AHMAD,BRONX,3738,3RD AVE,10456,7188370989,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047822,GULDBORG BAKERY,BROOKLYN,667,DRIGGS AVE,11211,7183841212,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50038237,SAMESA/ED&BEV'S,BROOKLYN,899,BERGEN ST,11238,2024876080,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50033482,MONSTER SAVINGS,MANHATTAN,314,E 106TH ST,10029,6463209894,Delicatessen,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048598,,BRONX,2330,ARTHUR AVE,10458,6467406992,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046559,,BROOKLYN,211,PROSPECT PARK W,11215,3479873092,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047860,EMPIRE STEAK HOUSE,MANHATTAN,151,E 50TH ST,10022,2125826900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50041904,HUMBERTO'S RICE & BEANS RESTAURANT,MANHATTAN,1318,SAINT NICHOLAS AVE,10033,9178343499,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043860,,STATEN ISLAND,170,MCCLEAN AVE,10305,9178389155,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50042988,LA RUBIA RESTAURANT,QUEENS,10802B,NORTHERN BLVD,11368,7182551919,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046176,,MANHATTAN,2131,AMSTERDAM AVE,10032,2127950975,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048060,Jamaica Hill Top Restaurant,BROOKLYN,1501,FULTON ST,11216,3476367598,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048464,,STATEN ISLAND,680,CARY AVE,10310,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046470,,MANHATTAN,206,VARICK ST,10014,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047978,EAST HARLEM BOTTLING CO,MANHATTAN,1711,LEXINGTON AVE,10029,9174828006,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046741,,MANHATTAN,537,W 207TH ST,10034,6469187369,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045286,,QUEENS,6355,WETHEROLE ST,11374,7188971575,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045141,,MANHATTAN,85,1ST AVE,10003,6466677408,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046213,,BROOKLYN,5401,8TH AVE,11220,7188516788,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044568,,QUEENS,2506,QUEENS PLZ S,11101,7189963100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048073,,QUEENS,13740,NORTHERN BLVD,11354,7183531808,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045148,,BROOKLYN,1337,MYRTLE AVE,11221,3478077782,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049290,ORCHIDEA RESTAURANT,BROOKLYN,4815,12TH AVE,11219,7186867500,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047979,MAMASUSHI,MANHATTAN,3569,BROADWAY,10031,9179604307,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048697,,MANHATTAN,100,DYCKMAN ST,10040,3472590900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049363,UNWIND JUICE BAR,BROOKLYN,1162,LENOX RD,11212,3475281182,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049293,,QUEENS,11902,LIBERTY AVE,11419,6467213111,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045298,,MANHATTAN,27,PARK PL,10007,2123212919,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046164,CAFE BEIT,BROOKLYN,158,BEDFORD AVE,11249,8572121878,Caf̩/Coffee/Tea,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048838,LE COUCOU,MANHATTAN,138,LAFAYETTE ST,10013,2678861221,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045949,MR. TONG'S,QUEENS,9720,QUEENS BLVD,11374,7188978202,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045694,NEW WAH LUNG KITCHEN,QUEENS,2111,21ST AVE,11105,7182780390,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047819,,MANHATTAN,724,BROADWAY,10003,9142774800,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043945,,MANHATTAN,118,E 40TH ST,10016,6466663114,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049128,101% CAFE,MANHATTAN,115,STANTON ST,10002,2126088688,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045013,,QUEENS,4024,162ND ST,11358,7185399292,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047137,LA COCINA DE ALEX CAFE BAR & LOUNGE,QUEENS,10203,JAMAICA AVE,11418,9173352826,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047516,JUICE PRESS,MANHATTAN,630,9TH AVE,10036,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50018538,STEINWAY CAFE,QUEENS,2280A,STEINWAY ST,11105,9292687744,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043815,MISTER HOTPOT,QUEENS,13342,39TH AVE,11354,6467241618,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044727,LE TURTLE,MANHATTAN,177,CHRYSTIE ST,10002,6469187189,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046746,,BROOKLYN,180,PARKSIDE AVE,11226,5162560200,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043950,,BRONX,231,BROOK AVE,10454,9177018109,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047691,DUETSCHE BANK,MANHATTAN,345,PARK AVE S,10010,5164372700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045739,,MANHATTAN,19,W 46TH ST,10036,2125752307,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049217,,BROOKLYN,3462,FULTON ST,11208,7186472505,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048221,,MANHATTAN,309,W 57TH ST,10019,2128866621,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046062,NEW YORK PULAO KABAB,QUEENS,3602,STEINWAY ST,11101,7186003116,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049193,BAOBURG,BROOKLYN,614,MANHATTAN AVE,11222,9174960125,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048104,KING WOK,QUEENS,24825,NORTHERN BLVD,11362,7182298988,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043841,BROOKFIELD PLACE CONF CENTER,MANHATTAN,250,VESEY ST,10281,6468550964,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048961,,BRONX,3133,VILLA AVE,10468,3476033267,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048142,INTERCONTINENTAL BANQUET KITCHEN NEW YORK BARCLAY,MANHATTAN,111,E 48TH ST,10017,2127555900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044751,MUSSEL'S N SAUSAGES,QUEENS,3501,DITMARS BLVD,11105,2126731200,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047503,JUICE PRESS,MANHATTAN,105,RIVINGTON ST,10002,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046846,,BRONX,1160,CASTLE HILL AVE,10462,7187920500,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048535,KA WAH CHINESE RESTAURANT OF VALENTINE,BRONX,3044,VALENTINE AVE,10458,7183642458,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049049,,MANHATTAN,26,JEFFERSON ST,10002,9175609537,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047825,L'AMICO,MANHATTAN,839,6TH AVE,10001,2122014065,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
41711430,AQUALINA GRILL,BROOKLYN,198,NEPTUNE AVENUE,11235,7188911177,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049096,,QUEENS,2527,STEINWAY ST,11103,7187281950,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048585,SAMMYS GOURMET,MANHATTAN,1404,MADISON AVE,10029,2019706905,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046485,J & G DELI,MANHATTAN,645,2ND AVE,10016,2012306561,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048760,,MANHATTAN,256,E 125TH ST,10035,9172825452,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048625,,QUEENS,14406,NORTHERN BLVD,11354,7185326526,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049069,,MANHATTAN,1000,SOUTH 8 AVENUE,10019,8606140241,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045467,,BROOKLYN,622,METROPOLITAN AVE,11211,7186662763,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048977,,MANHATTAN,1290,AMSTERDAM AVE,10027,2126635500,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044262,LA PEQUENA COLOMBIA,QUEENS,3225,STEINWAY ST,11103,7187269857,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048711,GALLO NERO III,MANHATTAN,1,7TH AVE S,10014,2019620270,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048030,JAMBA JUICE,MANHATTAN,625,8TH AVE,10018,2017953410,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045991,,BRONX,2968,JEROME AVE,10468,6467134993,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047573,,MANHATTAN,200,W 14TH ST,10011,9176818833,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048244,LOTTE NEW YORK PALACE,MANHATTAN,455,MADISON AVE,10022,6463156897,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044478,,BRONX,1805,WESTCHESTER AVE,10472,3479200520,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048295,DUNKIN DONUTS & BASKIN ROBBINS,BROOKLYN,1993,ATLANTIC AVE,11233,9178863304,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50017231,ALBA BAR CAFE,BRONX,2460,WILLIAMSBRIDGE ROAD,10469,9146073976,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049262,,STATEN ISLAND,100,STUYVESANT PL,10301,7184428424,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046096,,QUEENS,8530,37TH AVE,11372,3478799481,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047803,,MANHATTAN,1424,3RD AVE,10028,2122060707,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047598,JUICE PRESS,MANHATTAN,201,E 10TH ST,10003,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045126,,BROOKLYN,5912,GLENWOOD RD,11234,9176600101,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047957,EL MALECON RESTAURANT,QUEENS,10014,NORTHERN BLVD,11368,7185078861,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047216,,MANHATTAN,42,BROADWAY,10004,5167923957,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043681,COFFEED Corporation,MANHATTAN,184,7TH AVE S,10014,9174037664,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047464,MIRCH,QUEENS,17227,HILLSIDE AVE,11432,6462962599,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044525,,BRONX,3841,E TREMONT AVE,10465,9178076639,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047607,,BROOKLYN,5017,6TH AVE,11220,7186861288,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048965,GEORGIA,MANHATTAN,27,ORCHARD ST,10002,6464818522,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046023,,BRONX,1805,WESTCHESTER AVE,10472,3478514242,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043774,,MANHATTAN,104,FULTON ST,10038,2127758540,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048691,,MANHATTAN,84,ELDRIDGE ST,10002,6464764175,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50040834,IL PITINO,MANHATTAN,270,6TH AVE,10014,2129823300,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048519,LADY M CONFECTIONS,MANHATTAN,30,ROCKEFELLER PLZ,10112,2015668111,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048346,BAR NINE,MANHATTAN,506,9TH AVE,10018,9178053039,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048500,,QUEENS,6507,WOODHAVEN BLVD,11374,6464641186,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046784,MILK BAR CHELSEA,MANHATTAN,220,8TH AVE,10011,3472691186,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046921,,QUEENS,23603,BRADDOCK AVE,11426,7183474555,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049047,MORNING BEE,QUEENS,2722,30TH AVE,11102,7183950843,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047539,,QUEENS,3425,STEINWAY ST,11101,3472352609,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048165,KING JAMAICAN & AMERICAN RESTAURANT INC,MANHATTAN,301,W 135TH ST,10030,3476418572,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047724,THE BLOND,MANHATTAN,138,LAFAYETTE ST,10013,2126341211,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049271,,BROOKLYN,336,KNICKERBOCKER AVE,11237,7184567020,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047933,,MANHATTAN,69,BAYARD ST,10013,2122271333,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50041578,33,BROOKLYN,33,LAFAYETTE AVE,11217,9173644148,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046760,,BROOKLYN,2436,NOSTRAND AVE,11210,9176964365,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047496,,BROOKLYN,1150,CARROLL ST,11225,7182706301,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048281,TAJ MASALA,BROOKLYN,256,MALCOLM X BLVD,11233,9172008092,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047511,,MANHATTAN,375,HUDSON ST,10014,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045730,LE BOTANISTE,MANHATTAN,833,LEXINGTON AVE,10065,3978378979,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047432,JUICE PRESS,QUEENS,3100,47TH AVE,11101,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048036,,BRONX,1905,WILLIAMSBRIDGE RD,10461,6463186145,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046007,,QUEENS,8920,163RD ST,11432,7187391999,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048552,,MANHATTAN,2100,AMSTERDAM AVE,10032,6469187937,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045272,ENTRE AMIGO,MANHATTAN,2244,AMSTERDAM AVE,10032,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043755,TWO HANDS TRIBECA,MANHATTAN,251,CHURCH ST,10013,7187371458,Australian,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046957,,QUEENS,4125,20TH AVE,11105,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047227,NEW CAMPENA PIZZERIA,STATEN ISLAND,300,MORNINGSTAR RD,10303,3476857900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045489,ELMA'S OF HARLEM,MANHATTAN,355,W 116TH ST,10026,9173287479,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048693,,QUEENS,21607,LINDEN BLVD,11411,5162560200,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045229,,MANHATTAN,320,W 46TH ST,10036,9144507145,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047177,,BRONX,3634,WHITE PLAINS RD,10467,3473267700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046182,,BRONX,1805,EDISON AVE,10461,7187925534,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043999,,QUEENS,2342,30TH AVE,11102,6465330110,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046319,,BROOKLYN,1504,86TH ST,11228,7182348226,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049007,,BROOKLYN,1046,NOSTRAND AVE,11225,6465419798,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046856,THE GREAT NORTHERN DELI AND DANISH DOGS,MANHATTAN,89,E 42ND ST,10017,6462799871,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049074,,STATEN ISLAND,1106,FOREST AVE,10310,7184485287,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048242,LOTTE NEW YORK PALACE,MANHATTAN,455,MADISON AVE,10022,6463156897,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049280,PANSHI,QUEENS,16837,HILLSIDE AVE,11432,9176011991,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046274,POPEYE'S,BROOKLYN,2158,NOSTRAND AVE,11210,7187360995,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046815,,QUEENS,3255,STEINWAY ST,11103,6465159688,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048768,MIMI CHENG'S DUMPLINGS,MANHATTAN,380,BROOME ST,10013,2123431387,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045468,,MANHATTAN,524,W 207TH ST,10034,2129421300,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046888,,QUEENS,2307,STEINWAY ST,11105,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046357,,MANHATTAN,1406,3RD AVE,10075,2122495020,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046992,UPSTATE STOCK,BROOKLYN,2,BERRY ST,11249,3473303002,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048385,,QUEENS,4553,46TH ST,11377,9292080282,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047504,JUICE PRESS,MANHATTAN,415,GREENWICH ST,10013,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50035310,DANTE,MANHATTAN,79,MACDOUGAL ST,10012,212 982 5275,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049171,CREPE SUCRE LLC,MANHATTAN,353,W 14TH ST,10014,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50039027,CUPS AND STRAWS,QUEENS,14301,45TH AVE,11355,7188860232,"Juice, Smoothies, Fruit Salads",1/1/1900,,,Not Applicable,,,,4/25/2016,
50043012,DASEMI,QUEENS,3511,FARRINGTON ST,11354,9176702976,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049317,SHUTTLE ROTH & ZABEL,MANHATTAN,919,3RD AVE,10022,2127562216,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045627,CASA DE ADAM'S DELI,QUEENS,14745,182ND ST,11413,7189952301,American,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048731,Gong Cha,MANHATTAN,72,BAYARD ST,10013,5163839000,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048338,,QUEENS,13822,FARMERS BLVD,11434,7187121300,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047513,JUICE PRESS,MANHATTAN,151,W 34TH ST,10001,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049177,LOLITAS KITCHEN & BURGER HOUSE,MANHATTAN,1364,LEXINGTON AVE,10128,7187225055,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048656,MUSTANG CAFE,MANHATTAN,22,W 38TH ST,10018,2123545522,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047692,DUETSCHE BANK - MAIN CAFE,MANHATTAN,60,WALL ST,10005,7043285173,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046567,,BRONX,2306,ARTHUR AVE,10458,6466474754,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048303,JUICERIE 3,MANHATTAN,561,HUDSON ST,10014,3477498364,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044787,VICTOR BAR AND RESTAURANT,QUEENS,6701,FOREST AVE,11385,3476085313,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044902,HOGSHEAD TAVERN,MANHATTAN,126,HAMILTON PL,10031,6465965580,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043592,FILTERED COFFEE BRONX,BRONX,2424,3RD AVE,10454,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046025,PIZZERIA SIRENETTA,MANHATTAN,568,AMSTERDAM AVE,10024,2127997401,Pizza,1/1/1900,,,Not Applicable,,,,4/25/2016,
50041445,BIBA OF WILLIAMSBURG,BROOKLYN,110,KENT AVE,11249,7187827455,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045772,SHAHI MOGHUL INDIAN RESTAURANT,BROOKLYN,196,FLATBUSH AVE,11217,9293377972,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048902,,STATEN ISLAND,1144,HYLAN BLVD,10305,3477203319,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044008,,QUEENS,3118,BROADWAY,11106,9173785700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046554,,QUEENS,13637,ROOSEVELT AVE,11354,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047589,JUICE PRESS,BROOKLYN,124,MONTAGUE ST,11201,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047921,,BROOKLYN,1930A,RALPH AVE,11234,7187633900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049359,DOMENICO VACCA,MANHATTAN,15,W 55TH ST,10019,9179034020,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047407,EAT PRODUCTIONS,BROOKLYN,891,BEDFORD AVE,11205,3476757177,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50017938,RILIA,BROOKLYN,567,UNION AVE,11211,7189382661,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044795,MONTESPINO RESTAURANT,BRONX,1309A,BRONX RIVER AVE,10472,3475308199,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50041486,KIMOTO ROOFTOP,BROOKLYN,216,DUFFIELD ST,11201,7188588940,Asian,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048726,,BROOKLYN,2584,CONEY ISLAND AVE,11223,7184847699,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043982,OLMA CAVIAR BOUTIQUE & LOUNGE,MANHATTAN,420,AMSTERDAM AVE,10024,6464041235,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049238,JUICE PRESS,MANHATTAN,1050,3RD AVE,10065,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044438,EDWIN & NEAL'S,MANHATTAN,345,E 6TH ST,10003,9176205105,Seafood,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047594,ROWS RESTAURANT LLC,BROOKLYN,310,TOMPKINS AVE,11216,7186383127,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048496,,BROOKLYN,1702,86TH ST,11214,7188378400,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50035055,,QUEENS,9310,ROOSEVELT AVE,11372,3476665226,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047324,LENWICH,MANHATTAN,202,W 40TH ST,10018,2125752520,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045812,,MANHATTAN,2419,2ND AVE,10035,7184065398,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048906,C BAO ASIAN BUNS& MORE,QUEENS,7320,GRAND AVE,11378,3474588898,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50042959,MONTE PIZZA,BRONX,360,E 188TH ST,10458,7182203839,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048146,INTERCONTINENTAL BARCLAY,MANHATTAN,111,W 48TH ST,10017,2127555900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045766,,MANHATTAN,235,W 48TH ST,10036,2122312888,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046498,,BRONX,206,W 236TH ST,10463,9148042774,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045956,,BROOKLYN,1574,FLATBUSH AVE,11210,9172910625,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046380,LA BAGUETTE SHOP,QUEENS,22924,LINDEN BLVD,11411,7184682525,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50034728,THE MERMAID INN,MANHATTAN,570,AMSTERDAM AVE,10024,2127997400,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047498,MODOO CHICKEN,QUEENS,21617,NORTHERN BLVD,11361,7182252100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045446,PROPELLERHEAD,BROOKLYN,752,CONEY ISLAND AVE,11218,9175366911,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047279,CARBONE,MANHATTAN,331,W 38TH ST,10018,2122902625,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048354,,BROOKLYN,283,WYCKOFF AVE,11237,7188216072,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049226,,BROOKLYN,6510,BAY PKWY,11204,7183319383,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049103,,QUEENS,9414,SUTPHIN BLVD,11435,9293542981,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047854,,QUEENS,550,50TH AVE,11101,6466758348,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047910,MAMOUN'S FALAFEL,MANHATTAN,30,SAINT MARKS PL,10003,9177217765,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047863,,MANHATTAN,518A,W 207TH ST,10034,2123040629,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046003,THE PANDERING PIG,MANHATTAN,209,PINEHURST AVE,10033,9179417033,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
