CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50046050,MUGHLAI INDIAN CUISINE,MANHATTAN,1724,2ND AVE,10128,2127226262,Indian,4/5/2016,Violations were cited in the following area(s).,06E,Critical,9,A,4/5/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
50014486,JAPONICA RESTAURANT,MANHATTAN,90,UNIVERSITY PL,10003,2122437752,Japanese,1/21/2016,Violations were cited in the following area(s).,06D,Critical,11,A,1/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
50002500,PIPPALI,MANHATTAN,129,E 27TH ST,10016,2126891999,Indian,4/13/2016,Violations were cited in the following area(s).,06C,Critical,44,Z,4/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41524468,STARBUCKS,MANHATTAN,1491,LEXINGTON AVENUE,10029,2123690313,Caf̩/Coffee/Tea,1/20/2016,Violations were cited in the following area(s).,04N,Critical,11,A,1/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
41215164,JIMMY'S ON 7TH STREET,MANHATTAN,43,EAST    7 STREET,10003,2129823006,American,1/5/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,1/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
50011393,A1 OCHA SUSHI,MANHATTAN,350,W 46TH ST,10036,2125813198,Japanese,2/29/2016,Violations were cited in the following area(s).,08A,Not Critical,11,A,2/29/2016,4/25/2016,Cycle Inspection / Re-inspection
40387086,PELLEGRINO'S,MANHATTAN,138,MULBERRY STREET,10013,2122263177,Italian,1/13/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41646498,GO GO CURRY,MANHATTAN,231,THOMPSON STREET,10012,2125052555,Japanese,1/6/2016,Violations were cited in the following area(s).,10B,Not Critical,4,A,1/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
41382108,PEARL STREET DINER,MANHATTAN,212,PEARL STREET,10038,2123446620,American,2/17/2016,Violations were cited in the following area(s).,06D,Critical,10,A,2/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
40798867,POSH,MANHATTAN,405,WEST   51 STREET,10019,2129572222,American,2/10/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,2/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
40511702,NOTARO RESTAURANT,MANHATTAN,635,SECOND AVENUE,10016,2126863400,Italian,1/16/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,1/16/2016,4/25/2016,Cycle Inspection / Re-inspection
41569128,SUBWAY,MANHATTAN,595,WEST  207 STREET,10034,6466929369,Sandwiches,1/8/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,1/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50036636,GLOO,MANHATTAN,78,CARMINE ST,10014,6467499845,French,3/14/2016,Violations were cited in the following area(s).,10B,Not Critical,8,A,3/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
50012309,BIRCH COFFEE,MANHATTAN,134 1/2,E 62ND ST,10065,9178416564,Caf̩/Coffee/Tea,2/24/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,2/24/2016,4/25/2016,Cycle Inspection / Initial Inspection
41266591,MCGARRY'S,MANHATTAN,417,9 AVENUE,10001,2128102115,American,3/22/2016,Violations were cited in the following area(s).,10F,Not Critical,5,A,3/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41577301,COPPELIA CUBAN LUNCHEONETTE,MANHATTAN,207,WEST   14 STREET,10011,2128585001,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/4/2016,Violations were cited in the following area(s).,06C,Critical,26,Z,4/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41606173,ALLIANZ CAFETERIA,MANHATTAN,1633,BROADWAY,10019,2127393664,American,2/5/2016,Violations were cited in the following area(s).,06D,Critical,5,A,2/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
50033808,BRUNO,MANHATTAN,204,E 13TH ST,10003,2125983080,Italian,2/5/2016,Violations were cited in the following area(s).,06D,Critical,7,A,2/5/2016,4/25/2016,Cycle Inspection / Re-inspection
50017756,Frisson Espresso,MANHATTAN,326,W 47TH ST,10036,6468503929,Caf̩/Coffee/Tea,3/24/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,3/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41636692,F & F 99 CENTS PIZZA,MANHATTAN,153,AVENUE C,10009,2122535399,Pizza,3/23/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,3/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
41690590,POURING RIBBONS,MANHATTAN,225,AVENUE B,10009,9176566788,American,1/6/2016,Violations were cited in the following area(s).,06E,Critical,12,A,1/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
50010960,MANHATANVILLE COFFEE,MANHATTAN,142,EDGECOMBE AVE,10030,7189540954,Caf̩/Coffee/Tea,4/13/2016,Violations were cited in the following area(s).,06D,Critical,7,A,4/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41427680,SHERATON NEW YORK HOTEL @ LINK Sheraton,MANHATTAN,811,7 AVENUE,10019,2125811000,Caf̩/Coffee/Tea,4/14/2016,Violations were cited in the following area(s).,08A,Not Critical,24,Z,4/14/2016,4/25/2016,Cycle Inspection / Re-inspection
40400185,CAFE BEYOND,MANHATTAN,620,6 AVENUE,10011,2126209752,American,3/3/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/3/2016,4/25/2016,Cycle Inspection / Re-inspection
41293446,BOCCA,MANHATTAN,39,EAST   19 STREET,10003,2123871200,Italian,3/1/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,3/1/2016,4/25/2016,Cycle Inspection / Re-inspection
41150133,BARNES & NOBLE CAFE,MANHATTAN,555,5 AVENUE,10017,2126973048,Caf̩/Coffee/Tea,3/24/2016,Violations were cited in the following area(s).,10F,Not Critical,4,A,3/24/2016,4/25/2016,Cycle Inspection / Initial Inspection
41703681,LEGEND UPPER WEST,MANHATTAN,258,WEST  109 STREET,10025,2122224800,Chinese,2/8/2016,Violations were cited in the following area(s).,08A,Not Critical,20,B,2/8/2016,4/25/2016,Cycle Inspection / Re-inspection
41204031,A LA TURKA,MANHATTAN,1417,2 AVENUE,10021,2127442424,Mediterranean,2/2/2016,Violations were cited in the following area(s).,02G,Critical,11,A,2/2/2016,4/25/2016,Cycle Inspection / Re-inspection
41117553,EPISTROPHY CAFE,MANHATTAN,200,MOTT STREET,10012,2129660904,Italian,2/17/2016,Violations were cited in the following area(s).,04H,Critical,17,B,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
50013398,MARTA,MANHATTAN,29,E 29TH ST,10016,2126513800,Italian,3/29/2016,Violations were cited in the following area(s).,05D,Critical,12,A,3/29/2016,4/25/2016,Cycle Inspection / Re-inspection
41666887,THAI @ LEX,MANHATTAN,1244,LEXINGTON AVENUE,10028,2122886060,Thai,2/23/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,2/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
41576915,LUCKY'S FAMOUS BURGERS,MANHATTAN,147,EAST HOUSTON STREET,10002,2122544900,Hamburgers,2/22/2016,Violations were cited in the following area(s).,02G,Critical,13,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
40378874,TERRA BLUES,MANHATTAN,149,BLEEKER STREET,10012,2127777776,American,2/29/2016,Violations were cited in the following area(s).,06D,Critical,5,A,2/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
41714424,MORTON'S THE STEAKHOUSE,MANHATTAN,136,WASHINGTON STREET,10006,2126080171,Steak,3/29/2016,Violations were cited in the following area(s).,10B,Not Critical,13,A,3/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
41103064,SABURI JUN RESTAURANT,MANHATTAN,168,LEXINGTON AVENUE,10016,2124817766,Japanese,1/20/2016,Violations were cited in the following area(s).,06E,Critical,15,B,1/20/2016,4/25/2016,Cycle Inspection / Re-inspection
50005096,DUNKIN' DONUTS,MANHATTAN,501,W 167TH ST,10032,2127402094,Donuts,1/12/2016,Violations were cited in the following area(s).,04N,Critical,13,A,1/12/2016,4/25/2016,Cycle Inspection / Re-inspection
40523865,POPEYES LOUISIANA KITCHEN,MANHATTAN,2730,FREDRICK DOUGLAS BOULEVARD,10039,2126949293,Chicken,4/21/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,4/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
50002871,PROMENADE BAR GRILL SUSHI,MANHATTAN,344,3RD AVENUE,10010,6469187220,American,1/12/2016,Violations were cited in the following area(s).,06D,Critical,7,A,1/12/2016,4/25/2016,Cycle Inspection / Re-inspection
50045071,PRESS ROOM,MANHATTAN,4,PENN PLZ,10121,2124656273,American,3/24/2016,Violations were cited in the following area(s).,10I,Not Critical,2,A,3/24/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
50007234,Co Ba 53,MANHATTAN,401,W 53RD ST,10019,6463212046,Thai,3/7/2016,Violations were cited in the following area(s).,04C,Critical,7,A,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41271483,KATSUHAMA RESTAURANT,MANHATTAN,4345,WEST 55 STREET,10019,2125417145,Japanese,4/6/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,4/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
41618840,TORTARIA,MANHATTAN,94,UNIVERSITY PLACE,10003,2127761830,Mexican,2/10/2016,Violations were cited in the following area(s).,04N,Critical,13,A,2/10/2016,4/25/2016,Cycle Inspection / Re-inspection
41327462,AMERICA GOURMET FOOD,MANHATTAN,831,6 AVENUE,10001,2128689790,Delicatessen,1/22/2016,Violations were cited in the following area(s).,06F,Critical,17,B,1/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50018243,PETITE SHELL,MANHATTAN,1269,LEXINGTON AVE,10028,3473666226,Caf̩/Coffee/Tea,4/21/2016,Violations were cited in the following area(s).,10F,Not Critical,13,A,4/21/2016,4/25/2016,Cycle Inspection / Re-inspection
40931477,EUROPA CAFE,MANHATTAN,515,MADISON AVENUE,10022,2127549774,Sandwiches/Salads/Mixed Buffet,1/11/2016,Violations were cited in the following area(s).,06D,Critical,13,A,1/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
40384528,VESELKA RESTAURANT,MANHATTAN,144,SECOND AVENUE,10003,2122289682,Polish,2/10/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,2/10/2016,4/25/2016,Cycle Inspection / Re-inspection
41314940,LE PAIN QUOTIDIEN,MANHATTAN,2463,BROADWAY,10025,2127698879,Sandwiches,1/20/2016,Violations were cited in the following area(s).,05D,Critical,12,A,1/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
50043885,BOTTOMS UP/VODKA SODA,MANHATTAN,315,W 46TH ST,10036,2129690460,American,1/6/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,1/6/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
40989220,NHA TRANG RESTAURANT,MANHATTAN,87,BAXTER STREET,10013,2122335948,Vietnamese/Cambodian/Malaysia,1/13/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,1/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
41591834,Ngam,MANHATTAN,99,3 AVENUE,10003,2127778424,Thai,3/17/2016,Violations were cited in the following area(s).,10I,Not Critical,10,A,3/17/2016,4/25/2016,Cycle Inspection / Re-inspection
41667090,COOL FRESH JUICE BAR,MANHATTAN,2661,BROADWAY,10025,6465065554,"Juice, Smoothies, Fruit Salads",3/11/2016,Violations were cited in the following area(s).,06D,Critical,7,A,3/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
40871763,CAFE ZAIYA,MANHATTAN,18,EAST   41 STREET,10017,2127790600,Japanese,1/25/2016,Violations were cited in the following area(s).,10B,Not Critical,10,A,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
41488494,BURGOS RESTAURANT,MANHATTAN,206,DYCKMAN STREET,10040,2125693939,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/26/2016,Violations were cited in the following area(s).,02B,Critical,20,B,2/26/2016,4/25/2016,Cycle Inspection / Re-inspection
50000479,IFC CENTER,MANHATTAN,323,6TH AVE,10014,2129246789,American,4/20/2016,Violations were cited in the following area(s).,08A,Not Critical,11,A,4/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045278,PBD,MANHATTAN,627,E 6TH ST,10009,6319424838,Caf̩/Coffee/Tea,3/11/2016,Violations were cited in the following area(s).,06D,Critical,10,A,3/11/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41595287,LA TRATTORIA,MANHATTAN,844,2 AVENUE,10017,2126835656,Pizza,2/17/2016,Violations were cited in the following area(s).,08A,Not Critical,32,C,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
40810174,BRASSERIE ATHENEE,MANHATTAN,300,WEST   46 STREET,10036,2123991100,Mediterranean,3/16/2016,Violations were cited in the following area(s).,06F,Critical,23,Z,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
40513031,FIREHOUSE,MANHATTAN,522,COLUMBUS AVENUE,10024,2127873473,American,3/31/2016,Violations were cited in the following area(s).,09B,Not Critical,11,A,3/31/2016,4/25/2016,Cycle Inspection / Initial Inspection
41032440,CLIFFORD CHANCE CAFETERIA,MANHATTAN,31,WEST   52 STREET,10019,2128788287,American,4/14/2016,Violations were cited in the following area(s).,09C,Not Critical,12,A,4/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
41627217,ANJAPPAR,MANHATTAN,116,LEXINGTON AVENUE,10016,2122653663,Indian,2/9/2016,Violations were cited in the following area(s).,06C,Critical,13,A,2/9/2016,4/25/2016,Cycle Inspection / Re-inspection
41616095,BLOSSOM DU JOUR,MANHATTAN,165,AMSTERDAM AVENUE,10023,2127999010,Vegetarian,1/6/2016,Violations were cited in the following area(s).,04A,Critical,10,A,1/6/2016,4/25/2016,Cycle Inspection / Re-inspection
40396159,CARMINE'S,MANHATTAN,200,WEST   44 STREET,10036,2122213800,Italian,3/8/2016,Violations were cited in the following area(s).,10H,Not Critical,13,A,3/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50018631,GINGERSNAPS ORGANIC,MANHATTAN,113,W 10TH ST,10011,2125339939,Salads,4/18/2016,Violations were cited in the following area(s).,04L,Critical,10,A,4/18/2016,4/25/2016,Cycle Inspection / Re-inspection
40656139,TRIBECA ROOFTOP (10 DESBROSSES STREET),MANHATTAN,480,CANAL STREET,10013,2126252600,American,4/15/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
40516149,AZUSA OF JAPAN,MANHATTAN,3,EAST   44 STREET,10017,2126810001,Japanese,1/25/2016,Violations were cited in the following area(s).,04L,Critical,12,A,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
50001073,LE BARATIN,MANHATTAN,26,GREENWICH AVE,10011,2129331080,French,2/16/2016,Violations were cited in the following area(s).,10F,Not Critical,6,A,2/16/2016,4/25/2016,Cycle Inspection / Re-inspection
50016612,BLUE COCO,MANHATTAN,153,E 106TH ST,10029,2125342626,Sandwiches/Salads/Mixed Buffet,3/30/2016,Violations were cited in the following area(s).,06A,Critical,12,A,3/30/2016,4/25/2016,Cycle Inspection / Initial Inspection
50037409,FIKA,MANHATTAN,303,PARK AVE S,10010,9172620615,Caf̩/Coffee/Tea,1/15/2016,Violations were cited in the following area(s).,10F,Not Critical,4,A,1/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41709714,STARBUCKS,MANHATTAN,655,WEST   34 STREET,10001,2122162404,Caf̩/Coffee/Tea,4/15/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41065348,PRICE WATERHOUSE CAFETERIA,MANHATTAN,300,MADISON AVENUE,10017,6464717230,American,3/23/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,3/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
41429788,EL AGUILA,MANHATTAN,137,EAST  116 STREET,10029,2124102450,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/8/2016,Violations were cited in the following area(s).,08A,Not Critical,49,C,2/8/2016,4/25/2016,Cycle Inspection / Re-inspection
41064183,AROMA,MANHATTAN,36,EAST    4 STREET,10003,2123750100,Italian,4/2/2016,Violations were cited in the following area(s).,04M,Critical,20,Z,4/2/2016,4/25/2016,Cycle Inspection / Re-inspection
40594203,LA GOURMET,MANHATTAN,111,EAST   58 STREET,10022,2123080811,American,2/24/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,2/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41460820,EL NUEVO CARIBENO RESTAURANT,MANHATTAN,1675,LEXINGTON AVENUE,10029,2128313960,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/24/2016,Violations were cited in the following area(s).,10F,Not Critical,17,B,2/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41468985,DUNKIN' DONUTS,MANHATTAN,2661,BROADWAY,10025,2122802221,Donuts,1/26/2016,Violations were cited in the following area(s).,06C,Critical,13,A,1/26/2016,4/25/2016,Cycle Inspection / Initial Inspection
41647241,JACK'S SLIDERS AND SUSHI,MANHATTAN,171,3 AVENUE,10003,2124662828,Asian,4/11/2016,Violations were cited in the following area(s).,08A,Not Critical,10,A,4/11/2016,4/25/2016,Cycle Inspection / Re-inspection
50008202,BARCADE,MANHATTAN,148,W 24TH ST,10011,2123908455,American,3/1/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,3/1/2016,4/25/2016,Cycle Inspection / Initial Inspection
40578124,IL POSTINO,MANHATTAN,337,EAST   49 STREET,10017,2126880033,Italian,4/6/2016,Violations were cited in the following area(s).,06C,Critical,10,A,4/6/2016,4/25/2016,Cycle Inspection / Re-inspection
41645425,NEW YORK BEER COMPANY,MANHATTAN,321,WEST   44 STREET,10036,2122452337,American,4/13/2016,Violations were cited in the following area(s).,04H,Critical,12,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
41127083,Market Cafe,MANHATTAN,425,LEXINGTON AVENUE,10017,2126816300,American,1/6/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/6/2016,4/25/2016,Cycle Inspection / Re-inspection
50010372,FIELDS GOOD CHICKEN,MANHATTAN,101,MAIDEN LN,10038,6468956831,Chicken,3/15/2016,Violations were cited in the following area(s).,02B,Critical,12,A,3/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50017041,JUST SALAD,MANHATTAN,151,W 34TH ST,10001,2123555808,Salads,3/16/2016,Violations were cited in the following area(s).,10H,Not Critical,13,A,3/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
50044328,LA SIRENA,MANHATTAN,88,9TH AVE,10011,2129776096,Italian,3/22/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,3/22/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41375767,ORENS DAILY ROAST COFFEES & TEAS,MANHATTAN,1144,Lexington Ave,10075,2124726830,Caf̩/Coffee/Tea,3/31/2016,Violations were cited in the following area(s).,02G,Critical,9,A,3/31/2016,4/25/2016,Cycle Inspection / Initial Inspection
40961447,MESON SEVILLA RESTAURANT,MANHATTAN,344,WEST   46 STREET,10036,2122625890,Spanish,3/2/2016,Violations were cited in the following area(s).,04K,Critical,22,B,3/2/2016,4/25/2016,Cycle Inspection / Re-inspection
41658998,BILLY'S BAKERY,MANHATTAN,1,WEST   58 STREET,10019,6467553221,Bakery,3/7/2016,Violations were cited in the following area(s).,10F,Not Critical,4,A,3/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
41412595,KING HOUSE,MANHATTAN,1053,ST NICHOLAS AVENUE,10032,2129289329,Chinese,1/28/2016,Violations were cited in the following area(s).,02G,Critical,18,B,1/28/2016,4/25/2016,Cycle Inspection / Re-inspection
41612269,GREEN TOMATO,MANHATTAN,295,7 AVENUE,10001,2123529174,American,1/25/2016,Violations were cited in the following area(s).,04K,Critical,25,B,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
50017341,GREGORY'S COFFEE,MANHATTAN,350,HUDSON ST,10014,9852641540,Caf̩/Coffee/Tea,1/4/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50010310,HANABI,MANHATTAN,1450,2ND AVE,10021,2125701888,Japanese,1/27/2016,Violations were cited in the following area(s).,08A,Not Critical,20,B,1/27/2016,4/25/2016,Cycle Inspection / Re-inspection
41264084,Evelyn,MANHATTAN,171,AVENUE C,10009,2122547772,American,4/1/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,4/1/2016,4/25/2016,Cycle Inspection / Re-inspection
40929097,PIANOS,MANHATTAN,158,LUDLOW STREET,10002,2125053733,American,4/11/2016,Violations were cited in the following area(s).,02A,Critical,34,Z,4/11/2016,4/25/2016,Cycle Inspection / Re-inspection
50011207,Texas Chicken,MANHATTAN,471,MALCOLM X BLVD,10037,9174751715,Chicken,3/18/2016,Violations were cited in the following area(s).,06E,Critical,7,A,3/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
41230012,SUNFLOWER DINER,MANHATTAN,359,3 AVENUE,10016,2125328171,American,2/12/2016,Violations were cited in the following area(s).,06C,Critical,9,A,2/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
41660211,44TH STREET PIZZA,MANHATTAN,700,3 AVENUE,10017,2125994438,Pizza,2/23/2016,Violations were cited in the following area(s).,08A,Not Critical,13,A,2/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045530,YUKA RESTAURANT,MANHATTAN,1557,2ND AVE,10028,2127729675,Japanese,3/8/2016,Violations were cited in the following area(s).,04C,Critical,20,B,3/8/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50018139,CAFE WHA,MANHATTAN,115,MACDOUGAL ST,10012,2122543706,American,1/8/2016,Violations were cited in the following area(s).,08A,Not Critical,9,A,1/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50002012,AUDREY BAKERY & CAFE,MANHATTAN,12,CHATHAM SQ,10038,2126089188,Bakery,3/14/2016,Violations were cited in the following area(s).,08A,Not Critical,27,B,3/14/2016,4/25/2016,Cycle Inspection / Re-inspection
40677036,LE ZIE TRATTORIA,MANHATTAN,172,7 AVENUE,10011,2122068686,Italian,4/21/2016,Violations were cited in the following area(s).,06C,Critical,12,A,4/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
50008724,EMPIRE KITCHEN,MANHATTAN,563A,W 207TH ST,10034,2125691212,Chinese,2/29/2016,Violations were cited in the following area(s).,02G,Critical,18,B,2/29/2016,4/25/2016,Cycle Inspection / Re-inspection
41359110,HOME RESTAURANT,MANHATTAN,20,CORNELIA STREET,10014,2122439579,American,2/10/2016,Violations were cited in the following area(s).,06C,Critical,7,A,2/10/2016,4/25/2016,Cycle Inspection / Re-inspection
41417111,HAMPTON INN CHELSEA,MANHATTAN,108,WEST   24 STREET,10011,2124141000,American,4/6/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,4/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
41118090,REMI,MANHATTAN,145,WEST   53 STREET,10019,2125814242,Italian,2/8/2016,Violations were cited in the following area(s).,04L,Critical,11,A,2/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50037976,MOM'S PIZZA,MANHATTAN,15,AVENUE D,10009,2127773434,American,3/28/2016,Violations were cited in the following area(s).,02G,Critical,26,Z,3/28/2016,4/25/2016,Cycle Inspection / Re-inspection
40573141,PEPE ROSSO TO GO,MANHATTAN,149,SULLIVAN STREET,10012,2126774555,Italian,1/11/2016,Violations were cited in the following area(s).,02G,Critical,12,A,1/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
41378319,L'ARTUSI,MANHATTAN,228,WEST   10 STREET,10014,2122555757,American,3/17/2016,Violations were cited in the following area(s).,10F,Not Critical,13,A,3/17/2016,4/25/2016,Cycle Inspection / Re-inspection
41263909,DUNKIN' DONUTS,MANHATTAN,250,EAST HOUSTON STREET,10002,2123881637,Donuts,4/12/2016,Violations were cited in the following area(s).,10E,Not Critical,8,A,4/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
41538666,PICCOLO CAFE,MANHATTAN,274,WEST   40 STREET,10018,2123020143,Caf̩/Coffee/Tea,3/24/2016,Violations were cited in the following area(s).,06F,Critical,12,A,3/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41215734,GYU-KAKU,MANHATTAN,805,3 AVENUE,10022,2127028816,Japanese,1/4/2016,Violations were cited in the following area(s).,06C,Critical,40,Z,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50007352,RACINES,MANHATTAN,94,CHAMBERS ST,10007,2122273400,French,1/7/2016,Violations were cited in the following area(s).,04C,Critical,10,A,1/7/2016,4/25/2016,Cycle Inspection / Re-inspection
50032969,GOOD TASTE 360 INC,MANHATTAN,360,E 116TH ST,10029,2127223388,Chinese,4/5/2016,Violations were cited in the following area(s).,06C,Critical,7,A,4/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045117,COUSINS NYC,MANHATTAN,1514,1ST AVE,10075,6468611524,American,3/16/2016,Violations were cited in the following area(s).,10F,Not Critical,13,A,3/16/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
50012740,EGG SHOP,MANHATTAN,151,ELIZABETH ST,10012,6466660810,American,1/25/2016,Violations were cited in the following area(s).,06C,Critical,5,A,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
40941945,EUROPAN CAFE,MANHATTAN,135,COLUMBUS AVENUE,10023,2127994100,Sandwiches/Salads/Mixed Buffet,1/27/2016,Violations were cited in the following area(s).,09C,Not Critical,11,A,1/27/2016,4/25/2016,Cycle Inspection / Re-inspection
41325638,TRIBECA BAGELS,MANHATTAN,374,CANAL STREET,10013,2122268518,Delicatessen,2/17/2016,Violations were cited in the following area(s).,08A,Not Critical,10,A,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
41560911,ANTALIA TURKISH CUISINE,MANHATTAN,17,WEST   45 STREET,10036,2122213333,Turkish,3/8/2016,Violations were cited in the following area(s).,04N,Critical,13,A,3/8/2016,4/25/2016,Cycle Inspection / Re-inspection
40969077,BOSTON MARKET,MANHATTAN,273,WEST   23 STREET,10011,2122061221,American,1/22/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,1/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50013433,BALVANERA,MANHATTAN,152,STANTON ST,10002,2125333348,Spanish,4/15/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41657460,RESTAURANT SAN CRISTOBAL,MANHATTAN,339,EAST  108 STREET,10029,2128283644,Mexican,2/17/2016,Violations were cited in the following area(s).,10D,Not Critical,13,A,2/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
50043359,CHOZA TAQUERIA,MANHATTAN,100,PARK AVE,10017,9176756613,Mexican,1/26/2016,Violations were cited in the following area(s).,06C,Critical,22,B,1/26/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41697874,BRICKLANE CURRY HOUSE,MANHATTAN,1664,3 AVENUE,10128,6469984440,Indian,1/22/2016,Establishment re-opened by DOHMH,04L,Critical,9,P,1/22/2016,4/25/2016,Cycle Inspection / Reopening Inspection
